id,age,height,TVCM,SNS,sports,history,purchase
3071,29,,,1,0,0,1
3072,44,162,1,1,1,0,1
3073,41,148,1,1,1,0,1
3074,28,159,1,0,1,0,1
3075,20,162,0,1,1,0,0
3076,31,165,,1,0,0,0
3077,54,191,0,1,1,0,0
3078,49,155,0,1,1,0,0
3079,23,167,1,1,1,0,1
3080,52,196,1,1,1,0,1
3081,50,155,1,1,0,0,0
3082,36,174,0,1,1,0,1
3083,45,157,1,0,1,0,1
3084,45,183,1,0,1,0,1
3085,27,169,1,1,1,0,1
3086,58,173,0,,0,0,0
3087,,166,0,1,1,0,0
3088,30,163,0,,1,0,0
3089,59,182,1,0,1,0,1
3090,24,152,0,1,1,0,0
3091,20,156,0,1,1,0,0
3092,52,162,1,0,1,0,1
3093,34,170,1,1,1,0,1
3094,20,184,1,0,1,0,1
3095,41,,0,1,0,0,0
3096,25,161,,1,,0,0
3097,32,191,0,1,1,0,0
3098,54,173,0,1,,0,0
3099,44,141,1,0,1,0,1
3100,57,184,1,1,0,0,1
3101,44,170,1,1,1,0,1
3102,36,179,1,1,0,0,1
3103,38,178,1,1,1,0,1
3104,53,172,1,1,0,0,0
3105,31,152,,1,1,1,1
3106,27,172,1,1,0,0,1
3107,59,165,1,0,1,1,1
3108,43,165,1,1,0,,0
3109,18,148,1,1,0,0,0
3110,42,,1,1,0,0,1
3111,57,201,0,0,1,0,0
3112,39,176,0,1,1,0,0
3113,39,164,0,1,0,0,0
3114,42,182,1,1,1,0,1
3115,37,,0,1,,0,0
3116,22,152,1,1,1,0,1
3117,21,167,0,1,1,0,0
3118,24,194,1,1,0,0,1
3119,53,185,1,1,0,0,0
3120,52,154,0,0,0,0,0
3121,42,182,1,1,1,0,1
3122,41,165,0,1,1,0,0
3123,27,180,0,1,0,0,0
3124,38,181,1,1,0,0,0
3125,30,,0,1,0,0,0
3126,26,,0,1,0,0,0
3127,33,164,0,1,1,0,0
3128,36,144,0,1,0,0,0
3129,59,174,1,0,0,0,0
3130,45,171,1,1,1,0,1
3131,50,,1,0,1,0,1
3132,36,188,1,1,1,0,1
3133,43,170,0,1,0,0,0
3134,25,180,0,1,0,0,0
3135,27,166,1,1,0,0,0
3136,50,148,1,1,0,0,1
3137,43,147,0,1,0,0,0
3138,33,156,1,1,,0,1
3139,42,160,0,,0,0,0
3140,40,173,0,0,0,0,0
3141,52,165,0,1,0,1,1
3142,25,185,0,0,1,0,0
3143,55,166,1,1,1,0,1
3144,52,148,1,1,0,0,0
3145,57,170,1,0,1,1,1
3146,18,175,1,1,,0,1
3147,29,162,1,1,1,0,1
3148,27,189,0,1,0,0,0
3149,18,148,1,0,1,0,1
3150,57,185,1,0,0,1,1
3151,32,,1,1,1,0,1
3152,40,165,0,0,0,0,0
3153,,186,1,1,0,0,0
3154,33,165,1,1,0,0,0
3155,35,171,1,1,1,0,1
3156,30,157,1,1,0,0,1
3157,46,198,0,1,0,0,0
3158,,172,0,0,1,0,0
3159,42,138,1,1,0,0,0
3160,,164,1,0,1,0,1
3161,43,178,1,1,0,1,1
3162,52,177,0,1,0,0,0
3163,31,163,0,1,0,0,0
3164,23,178,0,1,1,0,0
3165,55,175,1,0,0,0,0
3166,18,183,0,1,1,0,0
3167,28,184,1,0,1,0,1
3168,51,199,0,0,0,0,0
3169,19,163,0,0,1,0,0
3170,26,179,0,0,1,0,0
3171,45,153,1,1,1,0,1
3172,39,144,0,1,1,0,0
3173,40,141,1,1,0,0,1
3174,55,177,1,0,0,0,1
3175,26,167,,1,1,0,1
3176,28,181,1,,0,0,1
3177,46,151,1,1,0,0,0
3178,32,156,0,1,1,0,0
3179,,170,1,1,0,0,1
3180,42,163,1,1,,1,1
3181,40,175,0,1,1,0,0
3182,48,184,1,1,1,0,1
3183,37,181,,0,1,0,1
3184,31,149,0,1,1,0,0
3185,25,170,1,1,0,0,1
3186,59,174,0,0,0,0,0
3187,36,172,1,,1,0,1
3188,29,155,0,1,1,0,0
3189,30,169,0,0,1,0,0
3190,46,166,0,1,1,1,1
3191,55,167,1,1,0,,0
3192,48,220,1,1,1,0,1
3193,40,185,1,1,1,0,1
3194,30,181,1,1,1,0,1
3195,43,166,1,1,0,0,1
3196,56,180,0,1,0,0,0
3197,40,187,,0,1,0,1
3198,29,164,1,1,1,0,1
3199,37,161,,1,1,0,1
3200,42,193,1,1,1,0,1
3201,28,153,0,1,0,0,0
3202,45,151,1,1,0,0,1
3203,44,177,1,1,0,0,1
3204,58,162,1,1,1,0,1
3205,,174,1,1,0,0,0
3206,26,178,1,,0,0,1
3207,29,160,1,1,0,0,1
3208,25,153,1,1,1,0,1
3209,54,162,1,1,1,1,1
3210,47,193,1,1,0,0,1
3211,49,173,1,0,1,0,1
3212,28,169,0,1,1,1,1
3213,26,174,1,1,1,0,1
3214,31,152,0,0,0,0,0
3215,53,182,1,1,0,0,1
3216,45,164,1,0,1,,1
3217,23,176,0,1,1,0,0
3218,54,183,0,1,0,0,0
3219,36,175,0,1,0,,0
3220,21,162,1,1,0,0,0
3221,24,175,0,,0,1,1
3222,56,169,1,0,0,0,0
3223,36,167,0,,0,0,0
3224,25,193,0,1,0,0,0
3225,33,198,0,1,1,0,0
3226,51,176,1,0,0,0,0
3227,28,160,1,1,1,0,1
3228,21,162,1,,1,0,1
3229,42,162,0,1,0,0,0
3230,43,170,0,1,0,0,0
3231,44,150,1,0,0,0,0
3232,19,157,1,0,0,0,0
3233,55,172,1,1,1,0,1
3234,24,156,1,1,1,0,1
3235,36,178,0,0,0,0,0
3236,52,175,0,0,0,0,0
3237,49,177,1,1,1,0,1
3238,50,173,1,1,0,1,1
3239,58,179,1,1,0,0,1
3240,34,164,1,1,0,0,1
3241,52,162,0,1,1,0,0
3242,54,,1,1,1,0,1
3243,36,181,0,0,0,1,1
3244,26,134,0,1,1,0,0
3245,20,143,1,1,1,0,1
3246,,,0,,0,0,0
3247,48,174,1,0,0,,0
3248,29,176,0,1,0,0,0
3249,43,177,0,1,0,1,1
3250,53,193,1,1,0,0,1
3251,33,166,0,1,1,0,0
3252,58,,1,1,0,0,0
3253,30,171,1,1,1,0,1
3254,30,148,0,1,0,0,0
3255,28,177,1,1,,0,1
3256,24,153,1,1,1,0,1
3257,32,153,1,0,0,0,0
3258,49,177,1,1,0,0,1
3259,51,173,,0,1,0,0
3260,27,174,1,1,0,1,1
3261,56,169,1,0,1,,1
3262,40,189,1,1,1,0,1
3263,55,185,0,0,0,0,0
3264,,160,0,1,0,0,0
3265,28,162,1,1,0,1,1
3266,57,181,1,0,1,0,1
3267,31,174,0,1,1,0,0
3268,37,176,1,1,1,0,1
3269,52,183,1,1,0,0,1
3270,53,,0,1,1,0,0
3271,25,154,0,1,1,,0
3272,25,143,1,1,0,0,1
3273,19,178,0,,0,0,0
3274,56,187,1,0,1,0,1
3275,21,174,1,1,,0,1
3276,24,157,1,1,0,0,1
3277,21,168,0,1,0,0,0
3278,26,156,0,0,1,0,0
3279,54,179,1,1,0,0,0
3280,38,160,1,1,0,0,0
3281,35,174,1,1,1,0,1
3282,32,192,1,1,1,0,1
3283,33,168,1,1,0,0,1
3284,53,167,1,1,0,0,1
3285,39,157,0,1,1,0,0
3286,21,168,1,1,0,1,1
3287,20,142,1,0,0,0,0
3288,18,166,1,1,0,0,1
3289,35,149,1,1,0,0,1
3290,36,164,0,1,0,0,0
3291,19,195,1,1,1,,1
3292,45,141,0,1,1,0,0
3293,50,126,0,1,1,1,1
3294,37,178,0,1,0,0,0
3295,38,176,0,1,1,0,0
3296,50,165,1,1,0,0,1
3297,38,163,1,1,1,0,1
3298,29,165,1,1,1,0,1
3299,52,162,0,1,1,0,0
3300,44,172,0,1,0,0,0
3301,54,191,0,1,1,0,1
3302,55,161,1,0,0,0,0
3303,42,185,0,1,1,0,0
3304,58,,0,0,0,0,0
3305,24,160,0,1,1,0,0
3306,,171,0,0,1,0,0
3307,51,173,0,1,0,0,0
3308,19,165,0,1,,0,0
3309,39,163,1,1,0,0,1
3310,43,172,1,1,0,0,1
3311,18,151,1,1,0,,1
3312,31,162,0,0,1,0,0
3313,58,149,,1,1,0,1
3314,21,136,1,,0,0,0
3315,33,148,0,1,1,0,1
3316,,147,0,1,,0,0
3317,21,176,1,,0,0,1
3318,19,165,0,0,0,1,1
3319,35,175,1,1,0,0,1
3320,34,169,1,1,1,0,1
3321,22,,0,1,1,0,0
3322,39,178,0,0,0,0,0
3323,47,160,0,0,1,1,1
3324,50,167,0,1,0,1,1
3325,20,163,1,1,0,0,0
3326,52,143,,0,1,0,0
3327,42,211,,0,0,1,1
3328,40,156,1,0,1,0,1
3329,31,181,1,,1,0,1
3330,51,195,1,1,0,0,0
3331,56,179,0,,1,0,0
3332,,171,0,1,0,0,0
3333,39,167,0,1,0,0,0
3334,34,160,1,1,1,0,1
3335,32,159,1,1,0,0,1
3336,25,172,0,0,1,0,0
3337,21,156,0,0,0,0,0
3338,31,151,1,1,1,0,1
3339,30,161,0,1,1,0,0
3340,40,149,,1,0,0,1
3341,,181,,1,0,0,0
3342,46,159,1,1,1,0,1
3343,31,152,1,1,1,0,1
3344,24,172,1,1,0,0,0
3345,47,166,1,1,1,0,1
3346,24,163,0,1,0,0,0
3347,58,,1,1,1,0,1
3348,25,186,0,1,0,0,0
3349,22,179,,1,0,0,1
3350,54,192,1,0,0,0,0
3351,46,171,1,1,0,0,1
3352,53,177,1,1,0,0,1
3353,25,157,1,1,0,0,1
3354,36,,0,1,0,0,0
3355,26,148,0,1,0,0,0
3356,20,170,1,1,0,0,0
3357,36,182,1,0,0,0,0
3358,,170,0,0,,0,0
3359,36,178,1,1,0,0,1
3360,40,186,1,1,0,0,0
3361,47,159,1,,0,0,1
3362,53,142,,1,0,1,1
3363,29,194,0,0,1,0,0
3364,,187,0,0,0,0,0
3365,55,166,1,0,0,0,0
3366,32,167,0,1,1,0,0
3367,23,124,0,0,1,1,1
3368,42,188,,1,0,1,1
3369,23,164,1,0,0,0,0
3370,47,163,0,1,0,0,0
3371,31,139,0,1,0,0,0
3372,42,182,0,1,1,0,0
3373,28,177,1,1,,0,1
3374,19,161,0,1,1,0,0
3375,39,140,0,1,1,0,0
3376,55,156,1,0,1,0,1
3377,38,165,0,1,1,0,0
3378,31,145,1,1,0,0,1
3379,44,170,1,1,0,,0
3380,24,168,0,0,0,1,1
3381,,161,1,1,0,0,1
3382,37,162,1,1,0,0,0
3383,19,168,0,1,1,0,0
3384,18,172,1,1,1,0,1
3385,35,179,1,0,1,0,1
3386,55,156,1,1,1,1,1
3387,30,174,0,1,1,0,0
3388,24,179,1,1,1,0,1
3389,38,165,0,0,0,0,0
3390,33,172,1,1,1,0,1
3391,47,166,0,1,0,0,0
3392,24,182,0,0,0,0,0
3393,32,180,1,0,0,1,1
3394,31,161,,1,0,0,0
3395,30,153,0,1,0,0,0
3396,,152,0,0,1,0,0
3397,58,176,1,0,1,1,1
3398,29,186,0,1,1,0,0
3399,43,166,0,0,1,0,0
3400,43,189,1,1,0,1,1
3401,26,157,,1,0,0,0
3402,50,,0,1,0,0,0
3403,46,168,0,1,0,0,0
3404,23,164,,1,0,1,1
3405,38,168,1,1,0,0,0
3406,25,140,1,1,0,0,1
3407,54,185,1,1,1,1,1
3408,51,180,1,1,1,0,1
3409,57,156,1,0,1,0,1
3410,,150,1,1,1,0,1
3411,39,145,1,1,1,0,1
3412,27,151,1,1,1,0,1
3413,31,170,1,0,1,0,1
3414,29,195,0,1,1,1,1
3415,55,144,1,1,1,0,1
3416,21,160,1,1,1,0,1
3417,53,149,1,1,1,0,1
3418,55,183,1,0,0,1,1
3419,59,197,,1,0,,1
3420,27,162,1,1,0,0,0
3421,33,162,1,1,0,0,1
3422,47,143,1,1,0,0,1
3423,58,169,1,1,1,1,1
3424,39,168,1,0,,0,1
3425,30,166,1,1,1,1,1
3426,47,,1,,1,0,1
3427,43,142,0,0,1,1,1
3428,40,153,0,0,1,1,1
3429,55,171,1,0,0,0,0
3430,33,174,,1,0,0,0
3431,40,198,1,1,1,0,1
3432,45,192,0,1,,1,1
3433,54,169,0,1,1,0,0
3434,,198,1,0,1,0,1
3435,21,153,1,1,0,0,0
3436,49,150,0,0,0,0,0
3437,26,192,1,1,1,0,1
3438,26,184,0,1,0,0,0
3439,53,158,,0,1,0,1
3440,43,174,0,1,,0,0
3441,34,172,0,1,1,0,0
3442,39,142,1,0,0,0,0
3443,28,173,0,1,1,0,0
3444,50,169,1,1,0,0,1
3445,24,174,0,1,1,0,0
3446,27,198,0,1,0,0,0
3447,55,,0,0,0,0,0
3448,20,155,0,1,1,0,0
3449,31,164,1,1,0,1,1
3450,59,146,1,0,1,0,1
3451,51,150,1,1,0,0,1
3452,21,169,1,1,1,0,1
3453,22,166,0,1,1,0,0
3454,48,167,0,1,1,0,0
3455,19,183,0,1,1,0,0
3456,23,153,0,1,0,0,0
3457,42,168,0,1,0,0,0
3458,28,142,0,1,1,0,0
3459,54,143,0,0,0,1,1
3460,19,173,1,1,1,0,1
3461,31,186,0,1,0,1,1
3462,24,158,1,1,,0,1
3463,34,156,0,1,0,0,0
3464,51,188,1,1,1,0,1
3465,47,174,0,1,1,0,0
3466,23,179,1,1,0,0,1
3467,43,194,0,1,0,0,0
3468,41,171,1,1,,0,1
3469,47,130,0,1,,0,0
3470,49,,1,,0,0,1
3471,23,145,0,1,1,0,0
3472,40,168,0,1,0,0,0
3473,58,176,1,1,0,0,1
3474,,158,0,,0,0,0
3475,35,,,,1,,0
3476,57,170,1,1,1,0,1
3477,37,142,,1,1,0,0
3478,33,195,1,,1,0,1
3479,29,163,0,1,1,0,0
3480,47,199,0,1,0,0,0
3481,47,162,0,1,1,0,0
3482,43,175,0,,0,0,0
3483,33,179,1,1,1,0,1
3484,54,160,0,1,1,0,0
3485,22,169,0,1,1,0,0
3486,36,180,1,1,1,0,1
3487,48,159,0,1,0,0,0
3488,29,153,1,1,0,0,1
3489,40,175,1,1,1,1,1
3490,38,168,0,1,1,0,1
3491,46,163,0,1,,0,0
3492,50,,1,1,0,0,1
3493,40,197,1,1,1,1,1
3494,22,162,0,1,0,1,1
3495,20,161,0,1,1,0,0
3496,40,170,0,1,0,0,0
3497,20,168,0,1,0,0,0
3498,27,157,0,1,1,0,0
3499,19,149,1,1,1,0,1
3500,51,,0,1,1,0,0
3501,34,137,1,1,0,0,0
3502,25,175,0,1,1,0,0
3503,23,188,0,1,0,0,0
3504,23,187,0,1,0,0,0
3505,55,170,1,1,1,1,1
3506,33,166,1,1,1,0,1
3507,53,183,0,1,0,,0
3508,35,183,1,1,0,0,1
3509,,164,1,1,0,0,0
3510,38,165,0,,0,0,0
3511,22,168,0,1,0,0,0
3512,41,166,0,1,0,0,0
3513,43,162,1,0,0,0,0
3514,49,160,1,,1,0,1
3515,43,168,0,0,1,0,0
3516,36,202,0,1,0,0,0
3517,29,177,1,0,,0,0
3518,24,134,1,1,0,0,1
3519,38,187,1,1,0,0,1
3520,23,168,0,0,0,1,1
3521,21,182,,1,,0,1
3522,57,153,1,1,1,0,1
3523,29,177,1,0,0,0,0
3524,44,153,1,1,1,0,1
3525,39,186,1,1,1,0,1
3526,34,182,,1,0,0,1
3527,54,154,1,1,1,0,1
3528,55,151,1,0,0,0,0
3529,29,162,0,1,1,0,0
3530,18,170,,1,1,,0
3531,53,168,1,1,0,0,1
3532,37,146,1,1,1,0,1
3533,40,179,0,1,0,0,0
3534,,182,1,0,1,0,1
3535,28,160,1,0,1,0,1
3536,25,144,0,1,1,0,0
3537,54,197,0,1,1,0,0
3538,49,184,1,1,1,0,1
3539,41,161,1,1,0,0,1
3540,46,,0,0,1,0,0
3541,18,148,0,1,1,0,0
3542,57,183,1,0,0,0,0
3543,50,165,,1,0,0,1
3544,20,164,1,1,0,0,1
3545,33,172,1,1,1,0,1
3546,55,158,0,1,0,0,0
3547,44,169,0,1,1,0,0
3548,42,158,0,0,1,0,0
3549,,158,1,1,1,0,1
3550,52,166,1,1,0,0,0
3551,,127,0,1,0,0,0
3552,32,166,1,1,0,0,1
3553,37,160,0,0,0,0,0
3554,37,153,0,0,,1,1
3555,29,168,,0,0,0,0
3556,38,155,0,,1,1,1
3557,55,193,0,0,1,1,1
3558,50,169,1,,0,0,0
3559,33,174,1,1,1,0,1
3560,52,157,0,1,0,0,0
3561,59,160,1,1,0,0,1
3562,56,178,0,1,0,0,0
3563,57,160,1,0,1,0,1
3564,24,183,0,1,0,0,0
3565,54,186,1,1,1,0,1
3566,,182,0,,1,0,0
3567,18,195,1,1,1,0,1
3568,41,154,0,1,0,0,0
3569,36,171,1,1,0,0,1
3570,47,175,1,1,1,1,1
3571,55,171,0,0,1,0,0
3572,23,155,0,1,1,0,0
3573,20,136,0,1,1,0,0
3574,58,191,1,0,0,0,0
3575,54,166,0,1,0,0,0
3576,48,153,1,0,,0,1
3577,37,143,0,1,0,0,0
3578,37,143,1,1,0,0,0
3579,41,185,1,,1,0,1
3580,48,160,0,0,0,0,0
3581,35,187,0,1,0,0,0
3582,52,165,0,0,0,1,1
3583,57,163,1,0,1,0,1
3584,41,169,0,1,1,0,1
3585,34,159,1,,1,0,1
3586,27,177,0,1,1,0,0
3587,,156,0,1,0,0,0
3588,48,156,0,1,1,1,1
3589,55,159,1,0,0,0,0
3590,39,162,0,0,0,0,0
3591,18,160,,1,0,1,1
3592,49,169,1,1,,0,1
3593,47,158,0,1,1,1,1
3594,36,188,0,1,0,0,0
3595,57,165,0,0,1,0,0
3596,41,163,1,1,0,0,1
3597,54,147,1,0,1,0,1
3598,35,187,0,0,1,0,0
3599,43,181,1,1,1,0,1
3600,23,148,1,1,,0,1
3601,28,150,0,0,1,0,0
3602,39,,1,1,1,0,1
3603,22,165,0,0,0,0,0
3604,28,191,1,1,1,0,1
3605,30,174,,1,0,0,0
3606,53,155,1,1,1,0,1
3607,35,165,1,0,0,0,0
3608,29,186,0,1,0,0,0
3609,22,175,1,1,1,0,1
3610,41,179,0,1,1,0,0
3611,44,165,1,0,0,0,0
3612,19,181,1,1,0,0,0
3613,34,161,1,1,1,1,1
3614,29,151,0,1,1,0,0
3615,55,160,1,,0,0,1
3616,43,174,0,1,1,0,0
3617,42,172,,0,1,0,1
3618,34,149,0,1,0,0,0
3619,33,190,0,1,0,0,0
3620,59,159,1,1,0,0,0
3621,38,205,1,1,0,0,1
3622,37,142,0,1,1,,0
3623,51,167,1,1,1,0,1
3624,19,,0,1,0,1,1
3625,47,181,0,1,1,0,0
3626,56,164,0,0,1,0,0
3627,37,159,,1,1,0,0
3628,23,161,0,0,0,0,0
3629,45,165,0,1,0,0,0
3630,18,157,0,0,0,0,0
3631,37,189,0,1,1,0,0
3632,58,,1,0,0,0,0
3633,29,177,1,0,0,0,0
3634,23,194,0,1,,1,1
3635,,191,0,1,1,0,0
3636,47,133,0,1,0,1,1
3637,53,154,1,1,1,0,1
3638,40,148,1,1,0,0,1
3639,35,176,0,1,0,0,0
3640,46,195,0,1,1,0,0
3641,51,174,1,1,1,1,1
3642,27,162,0,1,0,0,0
3643,38,173,0,1,0,0,0
3644,47,162,0,1,1,0,0
3645,50,152,,1,,0,0
3646,45,184,0,1,0,0,0
3647,33,176,0,1,0,0,0
3648,19,143,1,1,0,0,1
3649,30,180,0,1,,0,0
3650,57,163,1,1,0,0,1
3651,37,,0,1,0,0,0
3652,20,154,0,1,0,0,0
3653,,167,1,1,1,0,1
3654,20,161,1,1,1,0,1
3655,51,150,1,1,1,1,1
3656,55,185,1,1,1,0,1
3657,27,151,0,1,0,0,0
3658,23,157,,1,1,0,0
3659,26,138,0,1,0,0,0
3660,40,167,0,1,0,0,0
3661,36,128,1,,0,0,1
3662,30,167,1,1,0,0,1
3663,26,163,0,1,0,1,1
3664,37,161,0,1,1,1,1
3665,18,169,0,1,1,0,0
3666,44,141,1,1,1,0,1
3667,35,152,0,1,1,0,0
3668,45,160,0,1,0,0,0
3669,46,194,0,1,,1,1
3670,56,167,0,0,1,,0
3671,32,173,0,1,1,0,0
3672,38,149,1,1,1,0,1
3673,46,,,1,1,0,1
3674,33,159,0,0,1,0,0
3675,51,150,1,,0,0,1
3676,43,144,0,1,1,0,0
3677,24,174,1,0,1,0,1
3678,,154,,1,0,0,0
3679,44,182,0,1,0,0,0
3680,33,172,1,1,1,,1
3681,19,161,0,1,1,,0
3682,31,173,1,1,1,0,1
3683,,184,1,0,1,0,1
3684,44,,1,,1,0,1
3685,41,161,1,1,0,0,0
3686,47,151,1,1,1,0,1
3687,28,177,0,1,0,,1
3688,26,163,0,,1,0,0
3689,59,182,1,1,1,0,1
3690,47,165,1,0,,0,0
3691,37,168,1,1,0,0,1
3692,20,173,0,1,0,0,0
3693,54,167,0,1,0,0,0
3694,40,184,0,1,1,0,0
3695,52,164,0,0,0,0,0
3696,48,187,0,0,1,0,0
3697,39,156,0,0,0,0,0
3698,52,150,1,1,1,0,1
3699,55,158,1,1,0,0,1
3700,57,163,1,1,0,0,1
3701,46,156,1,0,0,0,0
3702,29,187,0,1,1,0,0
3703,20,169,1,,1,0,1
3704,21,,1,1,0,0,1
3705,40,162,0,1,0,0,0
3706,28,169,,1,1,1,1
3707,45,182,0,1,1,0,0
3708,19,176,1,0,1,0,1
3709,24,130,1,1,1,0,1
3710,30,163,0,1,0,1,1
3711,48,162,1,1,0,0,1
3712,21,162,1,1,0,0,1
3713,58,170,0,0,1,0,0
3714,33,202,1,1,0,0,1
3715,25,175,0,0,1,0,0
3716,21,174,1,1,0,0,1
3717,43,182,0,1,1,,1
3718,30,173,0,1,1,0,0
3719,53,176,0,1,0,0,0
3720,28,172,0,1,0,0,0
3721,29,132,1,1,0,0,1
3722,55,182,1,1,,0,1
3723,,188,1,1,1,0,1
3724,23,174,0,1,1,0,0
3725,51,187,1,1,1,0,1
3726,46,174,0,1,0,0,0
3727,39,153,1,0,1,0,1
3728,39,162,1,1,0,0,1
3729,29,175,0,1,1,0,0
3730,21,180,1,0,0,0,0
3731,38,170,0,1,1,0,0
3732,24,175,1,0,0,0,0
3733,19,161,1,1,1,1,1
3734,19,185,0,1,1,0,0
3735,50,158,0,1,0,0,0
3736,36,158,1,1,0,0,1
3737,25,170,1,1,1,0,1
3738,24,168,1,1,0,1,1
3739,54,142,1,1,1,0,1
3740,43,156,0,1,0,0,0
3741,52,183,1,1,0,1,1
3742,25,152,1,1,0,0,1
3743,48,169,1,1,0,1,1
3744,29,180,1,1,0,0,0
3745,30,184,0,1,0,0,0
3746,33,193,1,1,0,0,0
3747,21,128,0,,,0,0
3748,23,,1,0,0,0,0
3749,35,157,1,1,1,0,1
3750,59,165,0,,0,0,0
3751,49,159,0,1,0,0,0
3752,36,187,,1,0,1,1
3753,51,208,0,1,1,,1
3754,27,163,,0,,0,1
3755,27,161,0,1,1,1,1
3756,42,165,0,1,0,0,0
3757,58,177,0,1,1,1,1
3758,28,170,1,1,0,0,1
3759,49,161,1,0,0,0,0
3760,,161,1,1,0,0,0
3761,19,185,0,1,1,0,0
3762,37,157,1,1,1,0,1
3763,29,166,1,1,1,0,1
3764,26,129,0,1,0,0,0
3765,59,174,1,0,0,0,0
3766,41,155,1,1,0,0,1
3767,53,157,0,1,0,0,0
3768,47,,1,0,1,0,1
3769,32,,1,1,1,,1
3770,56,156,,0,0,0,0
3771,19,181,1,1,1,1,1
3772,48,159,1,1,1,0,1
3773,57,146,1,0,0,0,1
3774,45,168,1,0,0,0,0
3775,37,165,0,1,0,0,0
3776,50,151,1,1,,0,1
3777,,199,1,1,1,0,1
3778,58,198,1,0,1,0,1
3779,41,,0,1,1,0,0
3780,39,169,0,1,0,0,0
3781,18,191,1,1,1,1,1
3782,30,,1,1,0,1,1
3783,26,185,1,1,1,0,1
3784,57,156,1,0,1,0,1
3785,,168,1,1,0,0,1
3786,56,181,1,0,1,0,1
3787,51,176,1,1,0,0,1
3788,36,170,0,1,0,0,0
3789,21,,0,0,1,0,0
3790,58,178,1,1,1,0,1
3791,49,149,1,1,0,0,1
3792,49,147,1,1,0,0,1
3793,41,163,1,0,1,0,1
3794,34,170,1,1,0,0,1
3795,42,153,0,1,,0,0
3796,49,185,1,1,0,0,1
3797,51,166,1,1,1,0,1
3798,29,181,,0,1,0,1
3799,,169,1,1,1,0,1
3800,24,156,0,1,0,0,0
3801,36,,1,1,1,0,1
3802,18,172,1,0,1,0,1
3803,39,158,0,0,0,0,0
3804,31,162,0,1,0,0,0
3805,25,142,1,,0,0,1
3806,18,170,1,1,0,1,1
3807,23,155,0,1,0,0,0
3808,31,151,1,1,0,0,1
3809,26,160,1,1,0,,1
3810,56,213,1,0,0,0,0
3811,20,177,1,0,1,0,1
3812,51,156,0,1,0,,0
3813,20,162,0,1,0,0,0
3814,23,,1,0,0,0,0
3815,58,151,0,0,1,0,0
3816,43,161,,1,,0,0
3817,42,152,1,0,1,0,1
3818,,192,1,0,0,0,0
3819,33,157,1,1,1,0,1
3820,28,184,0,1,0,1,1
3821,37,185,0,1,0,0,0
3822,40,163,0,1,0,0,0
3823,20,174,0,1,1,0,0
3824,29,172,0,1,1,0,1
3825,57,164,,0,1,0,1
3826,29,146,1,1,1,0,1
3827,59,162,1,1,1,0,1
3828,26,173,0,1,1,0,1
3829,37,163,0,1,0,0,0
3830,45,196,1,1,0,0,1
3831,27,,0,1,1,0,0
3832,24,183,,1,0,0,0
3833,36,179,1,1,1,0,1
3834,32,153,0,0,1,,0
3835,23,147,0,1,0,0,0
3836,37,158,0,1,0,0,0
3837,53,165,1,1,1,0,1
3838,53,176,0,0,1,0,0
3839,40,178,0,1,1,0,0
3840,31,168,0,0,0,0,0
3841,,186,1,1,1,0,1
3842,25,143,0,1,1,0,1
3843,24,169,1,1,0,,1
3844,31,166,0,1,,0,0
3845,46,174,0,1,0,0,0
3846,38,194,0,1,0,0,0
3847,24,146,1,1,0,0,0
3848,51,163,1,1,1,0,1
3849,46,152,1,0,0,0,0
3850,27,137,0,1,1,0,0
3851,43,158,0,1,0,0,0
3852,24,162,0,0,1,0,0
3853,31,178,0,1,1,0,1
3854,26,179,1,,1,0,1
3855,59,145,1,0,0,0,0
3856,43,206,1,1,0,0,1
3857,56,163,0,0,1,0,0
3858,52,173,0,1,1,0,0
3859,22,182,0,1,1,0,1
3860,19,140,0,1,0,0,0
3861,42,161,0,1,0,0,0
3862,56,168,1,0,1,0,1
3863,57,186,1,0,1,1,1
3864,39,193,0,1,1,0,1
3865,56,130,1,0,1,0,1
3866,38,155,1,1,1,0,1
3867,56,148,1,1,0,0,1
3868,49,183,,0,0,0,1
3869,32,,0,0,1,1,1
3870,32,152,0,0,1,0,0
3871,26,179,1,0,0,0,0
3872,54,187,0,0,0,0,0
3873,49,145,1,1,1,0,1
3874,26,142,1,1,0,1,1
3875,55,170,1,0,1,0,1
3876,31,174,,1,1,0,1
3877,52,162,0,1,0,1,1
3878,57,166,1,1,1,0,1
3879,,160,1,1,1,0,1
3880,21,157,0,1,0,0,0
3881,49,173,0,1,0,,0
3882,24,170,,1,1,1,1
3883,18,142,1,1,1,0,1
3884,44,154,0,1,1,0,0
3885,43,184,0,,1,0,0
3886,31,,0,1,0,0,0
3887,48,175,1,1,1,0,1
3888,57,159,1,0,1,0,0
3889,42,182,0,1,1,0,0
3890,49,163,,,0,0,0
3891,37,166,1,0,1,1,1
3892,,177,0,0,,0,0
3893,18,180,0,1,0,0,0
3894,28,170,1,1,1,0,1
3895,26,175,0,1,1,0,0
3896,57,164,,0,,0,1
3897,58,164,1,0,1,0,1
3898,30,160,1,1,1,1,1
3899,31,142,0,1,0,0,0
3900,23,159,0,1,1,0,0
3901,23,154,0,0,0,0,0
3902,29,162,,1,1,0,1
3903,30,153,1,1,1,0,1
3904,55,166,0,0,1,0,0
3905,31,177,1,1,0,0,1
3906,43,184,1,1,0,0,1
