id,store_id,area,temperature,season,weather,day,custom_num,cost,sales
2316,146,0,13,3,,1,651,108,68796
2317,63,5,19,2,1,2,,110,122540
2318,345,1,21,2,1,4,755,108,145260
2319,541,4,23,2,0,3,712,,169180
2320,293,5,6,3,0,1,645,110,54670
2321,945,4,25,1,1,3,668,110,176440
2322,168,2,21,0,0,5,829,108,191916
2323,497,0,,3,0,0,638,108,52704
2324,362,6,26,1,1,6,686,108,175176
2325,223,4,-2,3,0,4,672,110,57970
2326,103,6,12,3,0,2,769,108,76032
2327,267,4,17,,0,5,605,108,115776
2328,312,2,12,3,,0,829,108,84672
2329,447,0,12,3,0,5,781,108,83052
2330,142,6,47,1,0,4,,110,1586860
2331,288,1,15,2,,5,800,108,154116
2332,193,6,14,3,1,0,858,120,82320
2333,121,6,25,1,2,2,570,120,135960
2334,373,6,20,2,1,1,685,108,131004
2335,833,0,27,1,,,766,108,236952
2336,36,5,28,1,1,0,878,108,286416
2337,762,5,18,2,1,0,641,108,98928
2338,25,3,28,,2,0,721,108,186192
2339,972,4,14,3,2,5,605,108,36072
2340,72,2,13,3,0,1,762,120,85920
2341,50,0,21,2,0,4,842,108,197856
2342,524,2,14,3,0,1,881,120,97680
2343,920,3,23,2,0,3,748,108,170748
2344,,1,26,1,2,3,614,110,124740
2345,707,1,3,3,0,3,769,110,63030
2346,394,4,23,0,0,6,770,108,179604
2347,519,0,10,3,0,,609,,64020
2348,948,3,26,1,1,5,627,110,162910
2349,92,0,14,2,0,3,784,120,115680
2350,526,0,33,1,1,0,765,,248820
2351,456,2,22,,1,4,563,108,108540
2352,46,4,24,1,,3,798,110,145750
2353,227,6,21,2,0,5,798,,188244
2354,35,4,11,3,0,3,557,108,53784
2355,209,,22,0,0,4,673,110,160930
2356,151,6,7,3,0,6,768,108,61884
2357,61,0,2,3,2,3,,108,41040
2358,629,0,25,1,0,2,601,110,190850
2359,181,3,10,3,1,0,732,108,62532
2360,524,,22,2,0,4,677,,165000
2361,,0,25,1,0,4,,108,173664
2362,519,4,25,1,,5,608,110,159500
2363,506,2,11,3,0,0,697,120,78240
2364,,3,23,0,0,2,734,110,174020
2365,110,2,8,3,1,2,4041,120,311760
2366,,0,34,1,1,3,836,110,273790
2367,862,6,-3,3,2,2,693,110,37510
2368,659,3,32,1,0,5,700,120,299880
2369,234,5,17,2,0,3,621,108,119340
2370,877,6,7,3,0,3,666,120,62280
2371,,2,17,0,1,0,647,108,103680
2372,577,3,,0,2,5,625,110,101200
2373,939,,13,3,0,,498,108,49140
2374,594,1,26,1,0,5,629,110,198550
2375,462,5,22,1,1,5,809,108,190944
2376,89,4,15,0,1,0,688,108,167400
2377,101,6,,2,1,5,775,108,148176
2378,376,3,13,3,0,4,612,108,60372
2379,184,5,45,1,2,1,714,110,185790
2380,584,3,42,1,1,0,770,120,277320
2381,690,4,36,1,2,5,791,108,207252
2382,34,,27,1,,3,709,110,279400
2383,986,3,3,3,0,6,642,110,50600
2384,523,5,3,3,2,5,835,108,43416
2385,620,5,30,1,0,,768,110,301070
2386,,5,,0,1,0,752,110,127820
2387,360,,27,1,1,1,848,120,243120
2388,420,4,27,1,0,6,644,108,200772
2389,894,3,14,3,1,6,655,110,58740
2390,177,,,2,1,2,633,120,114360
2391,,5,42,,0,5,679,110,266970
2392,977,5,16,2,0,6,676,108,130464
2393,223,2,,1,1,1,572,108,181656
2394,970,1,18,0,0,4,649,108,125928
2395,816,5,21,1,1,3,715,108,167400
2396,586,3,18,0,0,1,738,110,145970
2397,139,3,30,1,1,3,711,108,233172
2398,605,6,13,3,0,2,741,108,74304
2399,546,3,22,2,0,1,657,,154008
2400,714,6,0,3,0,6,488,108,42876
2401,460,1,14,3,1,6,711,110,61820
2402,753,,16,2,0,0,,108,141804
2403,295,2,16,0,,6,649,120,118920
2404,368,6,11,3,,1,568,108,59940
2405,522,4,-3,3,0,2,664,108,53244
2406,770,6,24,2,0,3,795,108,184356
2407,377,4,20,0,1,1,655,108,124092
2408,75,0,20,0,1,3,743,108,143640
2409,942,0,28,1,0,5,766,120,326400
2410,51,0,3,3,0,4,908,120,85080
2411,500,0,,3,1,2,548,108,41148
2412,937,2,32,1,0,1,590,110,232870
2413,91,6,10,3,0,5,509,108,52920
2414,643,3,21,0,0,4,844,110,199980
2415,272,6,12,3,0,3,666,110,66770
2416,319,6,8,3,0,1,604,110,50270
2417,832,2,8,3,0,2,732,108,61128
2418,781,2,11,3,0,0,817,120,94800
2419,806,4,35,1,0,4,666,120,292800
2420,260,,41,1,1,5,500,,161568
2421,515,6,27,1,2,0,676,108,136512
2422,915,5,35,1,0,4,699,108,265680
2423,593,0,21,2,1,1,727,110,141460
2424,144,5,6,3,0,3,703,108,55404
2425,382,5,37,1,2,5,740,108,188568
2426,839,4,27,1,1,0,627,108,159408
2427,,0,18,2,0,4,687,108,132300
2428,267,4,15,0,0,6,589,108,113832
2429,150,4,22,0,1,0,838,110,159390
2430,572,5,,3,,2,880,108,71172
2431,219,1,23,2,0,6,707,120,183000
2432,642,4,23,2,0,0,614,120,158040
2433,904,1,24,0,0,3,621,,159120
2434,72,3,11,3,0,5,634,110,66330
2435,729,,7,3,,4,644,108,53676
2436,294,,26,1,1,3,815,108,213948
2437,564,6,25,1,2,5,704,110,147950
2438,737,2,5,3,0,4,,108,44280
2439,344,3,,0,2,2,525,110,70290
2440,319,2,14,3,1,1,656,108,58428
2441,917,6,14,3,0,6,640,108,66852
2442,516,6,22,2,0,5,,110,166100
2443,415,0,29,1,0,5,764,108,300132
2444,755,2,42,1,0,0,780,108,302832
2445,203,4,32,1,0,,833,108,323676
2446,677,3,25,1,1,4,457,108,119340
2447,775,5,20,0,1,,523,108,101304
2448,,1,9,3,0,,742,120,66840
2449,636,2,21,1,1,2,752,110,180620
2450,298,3,17,0,0,4,824,,164890
2451,187,1,37,,0,5,602,108,231660
2452,735,0,29,1,0,2,750,,292140
2453,310,0,19,0,1,6,747,108,118692
2454,969,3,26,1,2,3,785,110,166540
2455,883,6,9,3,0,5,754,110,64570
2456,435,1,4,3,1,1,797,108,56484
2457,594,6,21,2,1,3,596,108,112536
2458,791,5,28,1,0,0,808,108,317196
2459,83,3,3,3,0,3,668,120,57960
2460,793,3,32,1,1,2,675,110,221100
2461,825,6,18,2,2,6,699,108,92448
2462,197,,,1,1,6,730,108,233064
2463,345,4,17,2,0,2,,110,152680
2464,301,6,38,1,1,5,709,108,230472
2465,367,2,20,0,1,6,853,108,163944
2466,600,,11,3,0,2,747,108,74520
2467,947,6,24,1,0,4,771,120,238080
2468,315,5,21,0,0,1,574,108,130248
2469,940,2,14,3,0,4,612,120,69720
2470,,2,11,3,0,5,627,110,66880
2471,632,3,31,1,2,2,710,120,205320
2472,629,2,,0,0,,625,120,137160
2473,939,3,30,1,1,,,110,180840
2474,633,3,21,0,0,,708,108,168156
2475,416,1,20,2,0,4,762,110,181060
2476,798,0,19,0,0,4,556,120,120000
2477,654,1,26,1,0,6,790,120,270480
2478,327,4,26,1,1,4,664,108,175176
2479,96,2,19,,0,1,710,108,136188
2480,701,1,26,1,0,5,704,108,218700
2481,513,1,35,1,1,2,764,108,245376
2482,502,1,6,3,0,6,676,110,53020
2483,431,4,23,0,1,3,899,110,179630
2484,380,4,13,3,0,0,599,108,64260
2485,365,2,11,3,0,2,711,120,84120
2486,118,6,1,3,0,2,675,110,50820
2487,171,5,23,1,0,5,705,108,198072
2488,474,0,17,0,1,0,556,120,102720
2489,15,5,19,2,,6,727,108,138780
2490,836,2,24,0,0,4,763,108,176364
2491,202,,25,1,0,6,743,110,231440
2492,85,5,21,2,,1,801,,186084
2493,679,0,42,1,1,2,623,110,204160
2494,106,0,16,2,0,2,665,120,142320
2495,491,4,15,0,1,,768,120,141360
2496,,4,22,0,0,4,,120,162600
2497,470,5,8,,0,3,588,110,50600
2498,256,6,11,3,1,6,658,108,56808
2499,593,1,19,0,1,4,616,110,102080
2500,186,2,28,1,2,3,714,108,181980
2501,12,0,17,0,,2,624,108,123444
2502,219,0,14,,2,4,768,108,52056
2503,811,0,14,3,1,0,781,108,67176
2504,950,6,25,1,2,0,759,,156168
2505,381,5,21,2,0,2,807,110,189200
2506,431,1,19,2,0,6,748,110,148280
2507,790,4,4,3,0,4,650,108,53784
2508,799,4,0,3,1,2,838,108,58644
2509,372,1,,1,1,6,791,108,256716
2510,34,6,17,0,1,2,549,120,146040
2511,994,6,33,1,1,5,650,108,209304
2512,810,2,21,2,0,2,673,110,158620
2513,324,2,17,2,0,2,,,143748
2514,890,1,26,1,0,6,784,120,267720
2515,830,4,12,3,0,2,792,120,91440
2516,804,2,17,0,0,4,525,120,107880
2517,851,,24,0,0,4,558,120,142200
2518,172,0,19,2,0,0,833,108,160812
2519,721,4,7,3,0,5,686,110,57640
2520,240,6,8,3,0,6,750,108,62640
2521,367,1,29,1,1,4,619,120,220320
2522,198,1,18,0,1,1,587,108,93960
2523,262,2,-7,3,1,3,621,108,41256
2524,432,4,30,1,1,4,652,108,209412
2525,393,4,3,3,0,2,717,108,58968
2526,540,5,24,0,0,1,653,108,153252
2527,77,2,33,1,0,2,557,120,239760
2528,696,4,7,3,0,2,874,110,68860
2529,393,4,23,0,1,2,506,110,98120
2530,469,5,13,3,,4,760,108,83160
2531,834,2,36,1,1,2,809,110,261030
2532,521,4,21,2,0,3,723,120,182520
2533,110,6,19,2,0,5,721,108,141696
2534,164,5,1,,0,6,755,110,62150
2535,284,5,10,3,0,6,809,108,83592
2536,,6,10,3,0,5,791,108,83592
2537,64,2,10,3,,,723,108,69984
2538,970,5,26,1,1,3,587,108,152388
2539,892,5,21,2,,2,751,108,146664
2540,141,5,32,1,1,2,779,108,250020
2541,235,3,17,0,0,5,713,120,152280
2542,514,1,,0,,1,618,120,127680
2543,421,1,7,3,2,6,735,110,39600
2544,967,4,14,3,1,,751,108,62640
2545,87,0,21,2,2,3,706,108,108972
2546,734,0,26,1,1,1,627,120,176760
2547,977,6,22,,1,0,737,108,142020
2548,515,1,24,0,0,2,725,110,170940
2549,111,6,13,3,0,3,699,120,82320
2550,994,0,11,3,,0,632,,66636
2551,848,2,,3,,5,722,108,75816
2552,755,2,1,3,,3,711,108,56916
2553,594,5,15,2,1,0,754,108,125928
2554,818,5,15,0,0,3,770,110,146630
2555,957,3,33,1,0,0,716,108,274644
2556,490,0,12,3,0,5,892,110,96580
2557,978,1,6,3,0,4,836,110,71720
2558,28,3,36,1,1,,569,108,184248
2559,803,6,10,3,0,6,844,,96360
2560,309,4,27,1,1,0,676,120,194040
2561,794,2,25,1,1,4,761,110,198770
2562,369,1,0,3,0,3,729,110,66220
2563,,5,35,1,1,2,643,120,228120
2564,554,6,19,2,0,4,708,120,151920
2565,814,1,24,2,0,4,698,108,160380
2566,197,0,16,2,0,4,845,108,163404
2567,540,1,16,0,1,1,747,108,120096
2568,127,4,32,1,0,2,535,108,215460
2569,171,6,23,,0,0,694,120,216000
2570,83,0,28,1,1,1,765,108,245268
2571,62,0,41,1,0,2,859,110,342210
2572,842,3,32,1,0,3,570,108,219672
2573,202,0,41,1,2,1,635,108,165024
2574,649,3,22,0,1,3,738,110,146190
2575,219,,4,3,0,0,675,108,55512
2576,739,1,-2,3,0,2,626,108,49464
2577,843,5,20,0,1,4,564,108,108540
2578,864,4,4,3,0,6,617,108,51408
2579,166,0,9,3,0,,,108,68580
2580,31,6,6,3,0,5,550,110,45100
2581,755,1,21,2,1,3,767,108,151740
2582,918,5,10,3,0,3,707,110,75130
2583,382,1,30,1,2,5,682,120,193440
2584,859,2,18,2,2,3,506,120,67320
2585,825,5,11,3,1,4,760,108,65124
2586,21,6,14,3,0,3,672,108,65016
2587,737,4,24,2,0,2,,120,213600
2588,829,3,21,2,,0,794,108,187488
2589,492,4,12,3,0,6,,108,66420
2590,809,6,22,2,1,1,907,110,181500
2591,371,4,31,1,1,2,615,,187596
2592,,1,21,0,0,4,626,108,148176
2593,355,4,5,3,0,4,549,120,51240
2594,169,4,16,2,0,5,769,108,152496
2595,250,5,,3,2,5,695,108,46116
2596,663,4,-2,3,1,1,772,120,58680
2597,253,2,20,2,0,4,686,110,163020
2598,744,1,14,3,0,3,775,120,87720
2599,820,3,5,,,,736,120,71880
2600,279,0,37,1,0,4,777,108,299700
2601,122,1,6,3,,,439,108,40716
2602,,5,1,3,0,0,567,108,48492
2603,553,6,17,2,,0,579,108,112752
2604,237,2,27,1,0,1,659,108,202608
2605,828,3,27,1,1,0,746,108,196128
2606,815,0,34,1,1,,732,110,241010
2607,655,1,19,2,0,3,433,108,85752
2608,,0,14,3,1,0,620,120,57240
2609,961,5,,3,0,5,667,108,55188
2610,606,2,30,1,2,6,720,110,184140
2611,997,4,21,0,1,6,792,108,150120
2612,810,0,20,2,2,0,662,110,106700
2613,766,1,26,1,2,4,604,108,124632
2614,512,2,4,3,0,4,722,108,61668
2615,979,2,-3,3,0,3,637,108,53244
2616,902,6,22,0,0,6,,108,135648
2617,733,,24,0,0,4,619,110,144210
2618,67,,0,3,0,6,687,108,37260
2619,287,5,20,2,0,5,688,108,160056
2620,797,5,11,3,0,0,719,120,84000
2621,16,2,,0,1,1,720,108,115128
2622,963,4,22,2,0,4,641,108,144180
2623,282,6,18,2,0,1,545,108,107244
2624,262,5,14,3,1,1,637,110,57090
2625,233,4,13,3,0,5,504,108,51084
2626,485,5,10,3,0,,568,108,59076
2627,267,6,26,1,2,2,612,108,126144
2628,337,,17,0,0,3,674,120,144960
2629,823,2,40,1,1,3,882,120,316800
2630,893,3,45,1,0,6,899,108,344844
2631,299,2,18,0,1,0,746,108,118800
2632,323,1,23,2,1,1,678,108,132300
2633,532,5,33,1,0,5,699,108,268164
2634,475,2,17,0,0,3,799,110,165440
2635,511,2,14,3,2,6,630,110,45320
2636,631,6,21,2,1,2,760,108,147312
2637,476,3,20,2,1,2,,108,170856
2638,270,1,30,1,0,6,579,108,226260
2639,,2,34,1,2,1,703,108,180576
2640,80,4,14,3,1,4,895,120,84960
2641,483,0,19,0,0,5,774,108,147312
2642,447,3,10,3,0,5,642,108,68904
2643,373,5,2,3,2,3,733,120,48240
2644,742,3,25,,1,3,615,108,161028
2645,43,6,34,1,1,0,627,120,225840
2646,155,1,32,1,2,6,788,108,202932
2647,358,4,,2,,4,,108,137916
2648,727,4,28,1,1,1,3978,108,1284552
2649,916,4,21,2,0,0,802,108,189648
2650,535,1,5,3,0,5,654,108,59076
2651,290,1,28,1,0,3,644,110,253660
2652,288,1,15,2,0,3,741,108,144072
2653,833,5,4,3,0,3,689,120,62880
2654,278,,17,2,1,1,568,110,89540
2655,789,2,28,1,0,2,580,110,226380
2656,441,3,16,0,1,1,563,110,90970
2657,580,3,10,3,0,4,675,108,65556
2658,813,0,16,0,1,1,562,,89856
2659,935,0,21,0,0,6,687,108,159300
2660,792,6,,1,0,0,830,120,262560
2661,,3,36,1,2,0,662,110,174350
2662,273,0,13,2,1,5,686,108,72360
2663,948,2,36,1,0,,779,120,337800
2664,474,,23,0,1,1,613,108,113832
2665,,5,8,3,0,6,683,110,57530
2666,773,6,18,0,1,,638,120,113400
2667,225,1,25,1,0,5,732,108,227448
2668,342,4,47,1,2,1,,120,235680
2669,250,6,21,0,1,0,614,110,118250
2670,594,1,40,1,1,2,570,108,183924
2671,778,0,16,,0,5,685,110,138050
2672,574,1,,3,2,5,787,108,44604
2673,541,,15,2,1,6,658,108,108324
2674,139,3,14,3,0,3,824,108,84780
2675,,0,28,1,1,1,677,120,242040
2676,327,6,15,2,0,3,833,108,161676
2677,570,3,16,0,2,3,531,108,68256
2678,990,1,19,2,0,5,728,108,142236
2679,42,4,21,2,1,6,600,108,116640
2680,981,0,29,1,1,3,674,108,215028
2681,327,4,35,1,2,5,622,108,162972
2682,665,2,30,1,1,2,809,108,254880
2683,492,6,3,3,0,3,704,120,63240
2684,822,4,7,3,1,1,856,120,67800
2685,118,6,19,0,0,6,590,108,118368
2686,339,3,26,1,1,4,530,120,156240
2687,25,1,,3,0,0,653,110,58630
2688,173,4,20,2,0,5,868,120,227280
2689,377,4,40,1,1,3,488,108,158112
2690,490,6,21,0,0,4,695,108,163620
2691,131,1,22,2,1,3,,120,110400
2692,884,6,,1,2,,,110,170060
2693,980,0,14,0,1,2,593,110,62810
2694,851,1,18,2,0,4,740,108,147744
2695,249,5,0,3,0,0,996,108,82836
2696,549,5,13,3,0,0,731,108,73764
2697,161,6,21,0,0,6,687,120,174600
2698,444,2,,3,0,0,699,110,58740
2699,876,4,37,,2,3,521,108,135000
2700,729,1,13,3,,4,,108,42012
2701,519,6,15,,0,1,709,108,135432
2702,956,4,17,2,0,2,627,110,126940
2703,165,0,13,3,0,6,687,108,70524
2704,596,4,13,3,0,2,706,120,83520
2705,354,4,19,2,0,4,865,120,186840
2706,272,1,8,3,0,4,714,110,56430
2707,685,0,26,1,2,6,528,,113300
2708,488,2,16,2,0,,627,120,136560
2709,167,1,18,0,0,1,725,108,141156
2710,545,1,15,2,0,2,791,108,153792
2711,865,,34,1,1,4,746,120,266400
2712,833,5,20,0,1,3,839,110,165330
2713,201,0,24,1,2,3,623,108,117828
2714,87,3,29,1,1,3,719,120,252600
2715,324,4,7,3,0,5,632,110,55220
2716,280,1,11,3,0,1,443,120,50880
2717,6,0,22,0,0,6,576,120,144840
2718,865,5,31,1,1,6,753,108,242028
2719,370,1,30,1,1,0,742,110,244310
2720,767,0,8,3,2,6,,120,42600
2721,572,0,17,0,0,4,771,108,149256
2722,216,2,30,1,1,6,707,108,230364
2723,,,20,0,0,4,519,108,122256
2724,187,6,21,2,0,5,701,108,167832
2725,503,6,19,0,1,4,863,,136620
2726,633,5,,1,2,2,711,108,184572
2727,458,0,10,,0,3,859,108,92232
2728,797,3,15,2,0,4,595,108,110916
2729,239,6,27,1,2,1,701,108,146340
2730,28,4,,3,0,4,626,108,51624
2731,152,6,19,0,1,2,699,,124200
2732,387,2,20,0,1,6,727,110,139920
2733,466,6,32,1,1,4,685,108,220212
2734,661,4,25,1,0,6,717,120,247440
2735,262,1,34,1,1,1,659,110,220770
2736,84,2,29,1,2,2,724,108,187164
2737,277,2,22,2,0,5,828,110,195360
2738,631,0,22,0,0,5,732,108,170316
2739,283,3,21,0,1,5,593,108,113292
2740,922,0,13,,0,6,900,110,118690
2741,985,5,16,0,2,5,737,120,108000
2742,448,3,15,2,2,3,901,,118044
2743,366,5,18,0,0,2,679,108,128412
2744,387,,14,,0,,778,108,79056
2745,821,2,17,0,1,2,649,108,105624
2746,805,2,25,1,1,3,770,110,205150
2747,7,,10,3,1,2,582,,52030
2748,376,0,3,3,0,6,739,120,64680
2749,336,0,25,1,1,0,597,120,169440
2750,459,2,19,0,1,1,885,108,147744
2751,651,0,14,3,0,3,751,110,80850
2752,386,2,16,0,0,6,604,108,116316
2753,310,6,15,2,0,2,833,108,160272
2754,517,2,28,1,0,1,849,108,329508
2755,785,,10,3,0,0,641,110,65890
2756,762,1,-15,3,0,2,677,120,63600
2757,893,3,8,3,0,6,753,120,69720
2758,590,3,17,0,0,2,659,120,143040
2759,,6,20,0,1,2,823,110,159280
2760,846,1,40,1,2,3,697,110,186890
2761,81,,25,1,1,2,624,108,162756
2762,233,4,13,3,,5,653,120,74400
2763,110,2,13,3,0,6,716,108,74844
2764,620,5,26,,1,6,765,110,200860
2765,30,4,2,3,0,5,594,108,51624
2766,866,2,21,2,0,2,3885,108,907200
2767,771,3,8,,0,5,754,108,61560
2768,128,4,11,3,2,5,816,108,52920
2769,861,2,17,2,0,4,801,108,155088
2770,300,6,7,3,0,3,696,108,55620
2771,684,5,13,3,0,3,623,108,61344
2772,236,6,21,0,1,6,666,108,129492
2773,895,3,28,1,,4,695,108,273564
2774,627,3,22,2,0,,560,108,131760
2775,957,1,8,3,0,3,864,108,73008
2776,254,1,12,3,1,0,768,108,62208
2777,0,4,,2,2,2,677,110,129470
2778,785,0,11,3,1,5,777,108,61020
2779,413,6,12,3,0,4,682,108,71712
2780,603,0,23,2,0,4,878,108,204552
2781,,3,26,1,1,1,658,108,170424
2782,228,2,30,,1,1,739,108,242892
2783,187,4,8,3,0,6,747,120,73080
2784,21,6,16,2,1,3,703,110,113410
2785,63,4,17,2,0,6,825,120,179040
2786,734,6,-5,3,0,6,645,120,58080
2787,504,4,15,0,0,4,823,110,163350
2788,613,2,12,3,0,0,4008,110,421410
2789,657,3,26,1,2,1,793,108,164268
2790,38,2,37,1,1,4,813,110,404140
2791,719,4,11,3,0,,663,110,64460
2792,897,2,31,1,0,5,794,108,308988
2793,143,3,35,1,1,6,799,108,255420
2794,726,0,27,1,1,2,803,108,208656
2795,749,4,22,0,0,5,911,110,216040
2796,529,0,14,3,0,5,776,108,76572
2797,236,1,7,3,2,6,758,,37800
2798,949,0,21,2,0,4,734,,171930
2799,406,5,14,3,0,5,706,110,73040
2800,461,6,18,2,0,3,,120,165720
2801,626,6,22,0,1,0,722,108,140184
2802,175,,18,2,0,5,900,108,174636
2803,706,5,15,0,1,6,590,120,107040
2804,267,2,3,3,0,2,823,108,68364
2805,,1,11,3,0,5,614,108,66528
2806,498,0,41,1,,,573,108,225180
2807,808,,25,1,2,3,634,110,134750
2808,950,3,18,2,0,4,577,108,114156
2809,,,4,3,0,6,788,110,64460
2810,47,0,18,2,0,5,654,120,139680
2811,772,5,24,2,0,2,649,108,147636
2812,906,1,33,1,,1,716,108,233496
2813,497,0,14,,0,0,808,108,83484
2814,254,0,25,1,1,6,738,108,195048
2815,646,6,19,,0,6,697,108,132192
2816,374,5,,3,0,,654,108,53784
2817,428,5,3,3,2,4,724,,39096
2818,328,0,,2,1,4,697,110,137940
2819,,5,20,0,1,0,645,108,126684
2820,200,0,36,1,2,6,782,108,200124
2821,492,4,18,2,0,4,695,120,147840
2822,741,4,29,1,1,2,684,108,222372
2823,18,5,20,2,0,0,714,110,167090
2824,2,3,18,0,0,5,633,108,124740
2825,197,1,7,3,0,6,672,110,54780
2826,221,3,32,1,2,5,739,108,192024
2827,505,3,-2,3,0,6,650,108,53028
2828,229,1,28,1,2,2,601,110,159060
2829,612,5,4,3,1,5,701,120,54480
2830,362,1,16,2,0,3,706,110,141680
2831,157,3,14,3,0,0,716,108,74196
2832,155,,19,2,0,0,660,,129492
2833,657,0,29,1,0,3,625,,243216
2834,442,,30,1,2,6,785,108,206388
2835,395,5,2,3,0,6,611,108,52164
2836,305,2,,0,0,1,663,108,156708
2837,328,6,14,3,0,1,772,108,80136
2838,344,2,12,3,2,1,619,110,42460
2839,515,2,4,3,2,4,711,,40590
2840,624,5,10,3,1,0,780,120,76320
2841,11,3,11,3,0,6,671,120,72960
2842,825,1,17,2,0,2,564,110,108350
2843,434,6,21,2,0,6,,110,164780
2844,655,4,24,2,2,5,814,120,141120
2845,,1,,0,0,3,793,108,156816
2846,131,4,15,0,0,6,642,108,123444
2847,886,6,18,0,0,2,785,108,152604
2848,996,5,20,2,1,4,736,110,144870
2849,956,1,12,3,1,5,878,108,79920
2850,935,5,8,3,1,2,683,108,49356
2851,510,1,32,1,1,1,650,108,210492
2852,981,4,10,3,1,5,732,108,63396
2853,157,0,24,2,2,0,710,108,110160
2854,949,2,11,3,2,,574,108,39204
2855,67,3,12,3,2,5,726,108,36072
2856,568,3,31,1,0,3,799,110,313830
2857,203,5,17,0,1,0,734,108,117180
2858,375,0,20,0,0,6,758,110,179190
2859,79,6,29,1,1,6,456,110,145640
2860,301,0,37,1,1,4,583,108,185220
2861,602,3,31,1,0,1,,110,273680
2862,79,,,0,1,1,643,110,126390
2863,225,,27,1,0,0,788,120,268800
2864,11,5,19,2,1,5,639,108,102168
2865,503,6,2,3,0,,769,,66744
2866,133,,22,2,0,4,733,110,173140
2867,926,4,23,2,0,4,346,108,76356
2868,186,0,15,2,0,2,,108,106056
2869,580,3,14,3,0,2,794,108,82080
2870,315,6,43,1,2,1,693,110,181060
2871,544,0,10,3,0,5,677,108,70416
2872,805,5,19,2,0,1,729,110,144210
2873,171,4,26,1,2,6,720,108,144720
2874,637,1,7,3,0,5,792,108,69012
2875,316,5,,2,1,1,,120,143280
2876,557,,24,0,0,5,804,,193490
2877,285,6,11,3,2,1,764,108,52164
2878,250,6,9,,1,3,734,108,49572
2879,155,5,31,1,2,6,744,110,197890
2880,743,1,,1,0,,570,108,177120
2881,795,0,0,3,,,729,120,63000
2882,29,4,14,3,0,2,632,120,72840
2883,126,1,35,1,1,4,553,108,178848
2884,72,5,5,3,2,,804,110,45430
2885,75,,31,1,1,4,670,108,215892
2886,97,1,21,2,1,4,565,108,105948
2887,206,4,18,0,0,1,746,108,146664
2888,550,1,2,3,0,6,516,110,43890
2889,267,4,22,2,0,6,612,108,141372
2890,458,0,17,0,1,6,793,108,129384
2891,758,6,26,1,1,5,609,108,157572
2892,857,4,21,2,2,4,542,110,85360
2893,32,0,16,2,0,2,807,108,155736
2894,690,0,32,1,0,1,724,120,313200
2895,40,1,17,2,0,3,619,108,114480
2896,198,,24,0,0,0,659,110,156310
2897,286,0,32,1,1,2,692,110,227480
2898,,,17,2,2,2,798,110,103840
2899,123,5,4,3,0,5,629,120,56760
2900,587,5,30,1,0,3,769,108,297648
2901,291,2,,0,1,3,,108,102168
2902,468,2,26,1,1,1,774,110,206250
2903,964,,15,2,0,3,577,,110808
2904,575,4,13,,2,4,695,108,48600
2905,772,6,15,0,0,2,631,110,123750
2906,689,6,12,3,0,5,554,120,63840
2907,,4,9,3,0,6,912,108,75708
2908,157,2,22,2,,6,765,108,176580
2909,703,1,,3,0,3,809,120,89160
2910,829,2,37,1,1,4,825,110,265870
2911,603,4,10,3,0,2,637,110,69630
2912,623,,36,1,1,3,743,110,243980
2913,211,5,,3,0,6,865,120,80520
2914,360,1,21,2,0,4,470,108,110916
2915,90,6,25,1,1,3,694,110,181940
2916,538,4,28,1,0,1,853,110,330660
2917,,0,12,3,0,,645,120,74760
2918,946,1,12,3,1,0,,108,67716
2919,223,5,14,3,0,6,645,110,69190
2920,862,3,15,2,0,4,656,,126684
2921,785,2,6,3,0,3,690,108,51084
2922,711,6,22,2,0,0,652,120,164640
2923,824,4,8,3,2,5,632,120,40320
2924,803,1,18,2,1,4,757,,121068
2925,201,3,13,3,0,5,811,110,85140
2926,732,4,21,0,1,4,690,110,136840
2927,815,4,14,3,0,1,549,108,58752
2928,48,2,30,1,2,6,594,108,157572
2929,375,1,19,0,1,5,700,108,112536
2930,967,6,10,3,0,3,,108,68148
2931,629,6,20,0,1,1,545,120,119640
2932,579,0,29,1,2,0,532,120,147840
2933,635,4,34,1,1,2,858,108,276372
2934,711,1,27,1,1,5,703,120,197280
2935,318,3,19,0,0,0,817,108,157680
2936,968,0,20,0,1,6,922,120,196800
2937,293,4,19,2,0,6,578,110,110990
2938,5,2,23,0,2,,751,108,80568
2939,609,2,31,1,1,2,792,,260172
2940,55,5,7,3,0,1,755,120,51000
2941,476,0,26,1,1,0,699,108,183168
2942,430,4,1,3,0,1,550,110,45650
2943,38,4,17,2,,4,569,108,165780
2944,561,3,14,3,0,4,545,108,54972
2945,264,6,6,3,1,6,,110,53240
2946,634,3,20,2,0,0,611,110,144760
2947,,2,20,2,1,2,720,108,141156
2948,322,2,31,1,2,5,563,110,146080
2949,,6,20,2,1,2,644,108,124848
2950,16,,25,1,1,5,660,110,176550
2951,189,1,13,3,0,3,640,108,64152
2952,194,5,16,2,1,1,541,,86570
2953,267,3,19,0,1,1,698,120,126720
2954,415,0,16,2,2,4,707,108,91152
2955,,0,8,3,0,2,890,120,82080
2956,20,0,22,0,2,6,581,,89964
2957,100,2,8,3,0,6,720,110,60500
2958,782,6,4,3,0,4,718,120,64800
2959,632,1,,1,1,2,746,108,239220
2960,52,0,2,3,0,0,732,108,58860
2961,455,2,21,2,0,,825,108,194616
